clean_document_sentences,reader_attention_of_each_word,average_reader_attention,sentence_length
australian vessel reached close nautical miles trapped ship turning back,"[3.550871960567146e-27, 1.1694452842072837e-24, 2.7177176327888017e-28, 1.3023354931224802e-20, 9.318482553464173e-33, 5.284131503572657e-32, 7.195559419801016e-32, 3.703412274787595e-33, 1.0206152146026531e-23, 8.033922194123969e-26]",1.3034814690658518e-21,10
weather condition safe proceed gone back open water said spokeswoman lisa martin,"[3.387045817086256e-24, 1.8155758144773377e-28, 6.534326961022382e-27, 3.5641937698190675e-32, 5.283279024855759e-28, 3.65782258175091e-30, 2.225354192846283e-25, 2.5594304043448573e-26, 2.29913963510983e-34, 8.800546273892055e-31, 4.472870129391808e-33, 9.285861999120025e-29]",3.035430991417676e-25,12
snow dragon 6 7 nautical miles helicopter board used rescue passengers crew weather conditions permit russian foreign ministry said monday,"[3.7415332210337844e-35, 1.9534298692885643e-32, 5.567686031519747e-26, 7.93573590867205e-23, 2.863026677766313e-27, 8.194147034566985e-33, 3.8170334405540354e-31, 1.4284927398934144e-28, 3.320542467852323e-28, 5.543475264343123e-22, 4.6509867929294235e-32, 3.398774349349349e-20, 2.1738448815174474e-21, 3.20357028153866e-26, 3.8229191993640193e-29, 1.2851919015848821e-26, 3.617021335069635e-25, 3.276721062149376e-26, 6.808303820162719e-20, 3.7397010159863095e-27]",5.24394168061509e-21,20
asked whether passengers would see new year stranded ship martin said certainly looks like tomorrow,"[1.337694027144012e-27, 4.002009722941409e-34, 1.067803436760747e-25, 3.1268204704663753e-31, 3.657374635064322e-22, 8.319140969914351e-27, 1.2957232312483867e-29, 8.058844800700523e-33, 1.8414968835003033e-31, 1.0865394493567537e-26, 9.129084424298883e-31, 1.2420628556999782e-30, 3.9625468639922073e-25, 7.791714415584537e-28, 1.1494753138100946e-27]",2.4417531002016527e-23,15
snow showers strong winds poor visibility hampering attempts rescue dozens researchers holidaymakers crew ship trapped antarctic ice almost week,"[3.9178710144852643e-28, 6.207663603372426e-26, 4.121766503879746e-19, 4.5011759259456835e-27, 1.092623498184887e-25, 2.9581690601914243e-31, 1.180663887026684e-27, 1.731125743444205e-27, 7.181447228752949e-29, 6.770478254262425e-40, 5.752689194793685e-28, 4.8707753523173795e-31, 5.567773084940592e-31, 1.522744784201605e-30, 2.126394545240888e-29, 9.699571044070935e-31, 3.7057823920614034e-28, 1.4425870726874752e-31, 7.445603890956396e-33]",2.1693517398664356e-20,19
australia maritime authority said aurora australis vessel designed break thick blocks ice come close mv russian ship remains stranded two earlier rescue attempts icebreakers failed,"[7.999799130839426e-22, 1.9187516575010018e-31, 1.845519150289354e-32, 1.994267112296035e-27, 1.096050355903998e-25, 4.6039311525466814e-29, 1.0948370015740595e-27, 1.6068176376374505e-22, 1.92076739603095e-31, 5.0990338831293406e-27, 4.788440854413725e-34, 2.5859447272032904e-30, 1.9827605881392796e-28, 2.3240445013258137e-25, 1.4339433730052905e-22, 5.041524126469273e-27, 4.283368898502336e-32, 7.91413502942605e-35, 2.18576737672123e-33, 2.2425954845531807e-32, 1.611373125830438e-28, 3.5907979737766875e-30, 2.3091545714701137e-34, 5.549775653114667e-31, 6.179318493824622e-31]",4.41764666627616e-23,25
latest attempt reach passengers crew aborted harsh weather forced australian rescue vessel back open waters come within nautical miles distressed ship authority said late monday,"[3.938470451455123e-31, 1.5723420707137178e-23, 3.695394956643508e-32, 3.5762265294580965e-27, 6.969663922500005e-25, 3.281872577594998e-21, 1.2487528403035311e-23, 5.685355075449643e-25, 5.26447100834334e-28, 1.8622793002077744e-26, 3.35795266120261e-24, 1.409238764429543e-26, 3.0399428297675265e-21, 3.082180763701686e-24, 5.475265137266713e-26, 9.32195639385096e-27, 2.669828286337588e-22, 8.90032443737093e-25, 8.0774721023869e-25, 9.096234995860915e-25, 1.3390168154647403e-25, 2.5646965665357484e-25, 1.1911780768622114e-23, 1.029562641881952e-27, 3.719960969526244e-20]",1.7535734397363786e-21,25
icebreaker vessel currently nautical miles away target,"[1.676164281672635e-24, 1.0090173050705684e-19, 9.508433173537121e-30, 1.0391098950212649e-23, 5.909841920377534e-23, 1.381614019507279e-19, 2.9200318802733216e-27]",3.416204300996582e-20,7
weather conditions resulted poor visibility made difficult unsafe aurora australis continue today attempt assist australian maritime safety authority said statement rescue efforts may made said,"[2.246452454884604e-23, 8.508131781372124e-25, 1.7487156129115097e-25, 1.1324456286182332e-16, 3.7236903379739045e-14, 2.2574421671409e-22, 2.2972377300349964e-14, 5.273672046950459e-15, 2.0894492022091263e-20, 9.15324532650412e-26, 2.0212144805117354e-20, 2.9651143028339966e-26, 1.659505342056083e-19, 1.9093066716390908e-22, 2.9295610415917542e-21, 8.538565976171355e-19, 8.206022999620957e-33, 3.3317375652120696e-23, 7.675889440776415e-28, 5.191356104704176e-23, 9.166111030257953e-31, 2.3904613542123898e-32, 4.4217422996341893e-20, 2.0443183286749565e-16, 1.2161578656480486e-23]",2.6320695088480413e-15,25
russian ship carrying people chartered team scientists first sent distress call christmas day getting stuck ice 1 nautical miles south capital australia tasmania state,"[6.879128711198463e-29, 2.71925854133773e-21, 9.329446798999386e-28, 2.4707567018256877e-19, 1.120625677219347e-22, 1.2327988955734542e-25, 1.1193331335792607e-28, 1.6093960941437806e-28, 4.653585303423198e-23, 4.054767520286609e-21, 1.5501179835339431e-22, 2.46792692717246e-21, 1.2841658034282349e-34, 1.4836181316268427e-20, 1.2504630658246408e-24, 1.9283956344672554e-18, 7.260474251525954e-26, 7.082666925286641e-22, 6.6814147925397245e-22, 9.644677620768936e-20, 1.5390633233475063e-17, 4.128568809289214e-26, 2.8239315043018333e-17, 3.886022289354924e-24]",1.9136516618740477e-18,24
french chinese icebreakers already failed reach passengers believed several weeks essential supplies left russian ship trapped australian search rescue zone antarctica putting australian maritime body charge rescue operation,"[4.130967477592804e-23, 4.946456155045947e-19, 8.370803806446369e-19, 2.9170550812315794e-16, 3.195056137414438e-19, 3.0921952300971494e-29, 4.30127172556819e-28, 8.063146273164305e-17, 8.457694899066329e-15, 4.347580091984776e-14, 6.820832901880142e-16, 5.329895554485025e-15, 5.819644974131186e-13, 1.5018755904384442e-20, 5.9569779110135755e-18, 1.7661474269864997e-21, 5.547459233926711e-20, 1.250619175696259e-14, 6.393265937120493e-23, 6.229413400131765e-23, 9.871958407720442e-21, 5.553881433103757e-21, 2.5657241484420394e-20, 7.443844526014909e-29, 1.095596529656468e-29, 1.4144858862241e-17, 1.3399810844491138e-26, 6.760836277072439e-21]",2.3314656219423922e-14,28
chinese rescue vessel snow dragon earlier came within 7 miles stranded ship turned back became clear ice thick penetrate french attempt could get closer,"[5.105818279490527e-22, 1.0967475034491477e-16, 3.6090348629826464e-24, 3.848731114644001e-25, 1.3621465165858755e-21, 1.3380478171079106e-24, 3.2123398258881005e-21, 4.2529445437813495e-23, 5.0918412641048715e-24, 6.3321713961793846e-18, 5.662925629971794e-29, 7.97611517147177e-16, 9.242961209065129e-30, 3.3821026817403244e-09, 3.394058459214388e-20, 4.170434061294995e-25, 7.794462773660113e-21, 3.450655660000811e-23, 8.451868492619523e-18, 4.5983704738964183e-14, 3.204265038405553e-24, 3.8878336628341914e-25, 4.0436565418576344e-20, 4.695755163956314e-21]",1.4092289948364228e-10,24
likely helicopter chinese ship would used winch passengers australian ship failed get ice spokeswoman maritime authority said,"[3.899069200145106e-27, 1.9006294766517187e-20, 6.168549620758708e-21, 5.793726615348791e-09, 9.516013237675854e-20, 2.8558828857143646e-17, 4.715717271050833e-24, 1.0123661975596818e-25, 2.1310076418481288e-20, 3.184481522206036e-14, 2.0675525184034244e-20, 3.669993383577498e-23, 3.1374083975198086e-19, 1.1679235135052772e-24, 2.2331801857444014e-22, 3.590552110568427e-24, 9.159577793787972e-28]",3.40809322894069e-10,17
latest update maritime body said dangerous attempt helicopter rescue time,"[5.456552122557686e-21, 2.3119231632752226e-28, 1.716294675894713e-17, 6.401522304401526e-26, 5.59949182171877e-18, 8.657112123018882e-26, 5.821649800127286e-23, 5.182768848680464e-21, 1.711797661795091e-21, 3.8067368444945205e-13]",3.806964592975187e-14,10
research team board led professor chris university new south wales set dec 8 mission update scientific records antarctica made around century ago douglas australian explorer pack ice solid sheets ice several meters thick major hazard vessels navigating harsh antarctic climate temperatures fall minus degrees fahrenheit,"[1.796460025832928e-15, 4.525134775298271e-16, 3.607640671323108e-21, 4.085773893189347e-20, 1.9660556282191993e-16, 7.064824373742086e-15, 1.305314423751972e-07, 5.5348941442550015e-14, 8.603660700170299e-21, 3.249105879708107e-21, 5.658957473644579e-11, 1.8952505879806367e-14, 2.815116636608246e-11, 1.4072478819707932e-27, 6.278054737868842e-15, 4.318684871988042e-20, 9.709703376140046e-28, 2.2166610570253167e-10, 9.196312401759242e-23, 7.970223832687531e-19, 2.778557708582175e-09, 2.909636095740079e-18, 4.554786380629402e-15, 6.286156699274748e-18, 8.280801002273002e-12, 1.502803688688559e-08, 3.4966979816131363e-19, 4.1482306058085155e-19, 5.469207463354318e-15, 1.960062962149533e-20, 4.217251670685083e-12, 6.278648449823044e-14, 3.4111571707984062e-15, 4.6006846410423115e-10, 3.506562428109096e-15, 2.636282980490777e-19, 6.552750649398393e-08, 1.9270037179431985e-09, 3.2938938559487406e-20, 1.7504987412397665e-07, 1.5165193889746014e-14, 4.789587378022103e-18, 2.3934315238204204e-21, 1.0304336750187775e-16, 3.6849006201486986e-16]",8.702701780909927e-09,45
nella dan australian research vessel trapped days antarctic year later southern quest carrying british expedition crushed ice sank,"[2.28904745945538e-05, 1.984661330417555e-14, 4.444943386039486e-15, 1.992943245071342e-14, 1.1896380289553979e-21, 1.1739780791185954e-20, 2.1277363356972251e-19, 5.65349611175878e-17, 2.9394341593843267e-21, 1.2932684738177882e-21, 2.9911119527921085e-17, 8.663956727211518e-29, 2.9996771845149834e-19, 6.7638584757366475e-21, 4.275250493443974e-20, 3.936611237199509e-12, 2.7671148076326472e-11, 1.5827400881786477e-16]",1.2716947914877445e-06,18
recently icebreakers used free nearly 1 people whose ferry among dozens vessels trapped ice baltic sea coast sweden,"[2.0026539997348056e-24, 3.8467004835664594e-16, 1.8751023925857405e-28, 3.151822644976861e-24, 3.232936175487491e-21, 4.056445778011114e-18, 5.364129131174191e-18, 8.688769792508957e-21, 1.70444375781421e-18, 1.5903563905379116e-16, 6.385239490033188e-16, 2.6875185196294126e-26, 6.020128828556202e-20, 1.6971977841547597e-25, 1.6372253423834557e-29, 1.4026763628698324e-24, 3.6120123252738254e-23, 1.0044785641028128e-10]",5.580502768727902e-12,18
passengers aboard mv scientific research vessel stuck sea ice coast antarctica since christmas day evacuated ship helicopter soon weather cleared,"[1.7507454133088294e-07, 2.5257081915068027e-19, 3.2650069960833093e-24, 3.6746849529370785e-20, 2.0552633942514104e-20, 5.438149079899857e-16, 5.865501285567326e-22, 6.765705808203889e-20, 5.923659248756925e-18, 3.615838873279346e-15, 1.0074092551914037e-28, 1.2297606855076876e-16, 3.706412960977725e-27, 2.3325567840568877e-20, 6.809076014441605e-13, 8.808811292636827e-20, 5.998910794185114e-20, 1.0913445165828717e-18, 1.9319197672696126e-10, 1.7135482699875691e-12]",8.763506602683784e-09,20
icebreakers trying free ship dense ice floes proved difficult get chinese australian vessels sent help,"[7.259978623056688e-21, 3.6403135448821406e-15, 9.52941781195821e-25, 2.195950290017057e-16, 3.0561980596653065e-24, 6.480636702411959e-25, 1.1885889728307208e-25, 1.500500205807216e-13, 8.9139376900975e-24, 6.940229078720264e-23, 3.1834824781681807e-20, 1.6560588676984813e-27, 1.634574254535711e-19, 7.943475335575408e-17, 1.8227300142320061e-28]",1.0265971102885612e-14,15
2pm local time tuesday greg co leader antarctic expedition gave notice evacuation everyone board expedition leaders asked volunteers among members help prepare landing area helicopter chinese icebreaker xue long suitable ice floe next russian operated ship,"[1.0403870320211093e-18, 4.9969292844381446e-20, 9.758638056958359e-15, 1.1363792313587576e-17, 1.9166881592929186e-19, 2.789610397017456e-26, 1.5990029738255915e-24, 3.1673287150660515e-17, 5.9070573296867825e-21, 1.4913202615515635e-26, 4.836099239236356e-27, 2.6458324170942963e-33, 8.45165699818908e-27, 1.6400565196688648e-29, 3.628340704242191e-29, 1.4275527473557337e-16, 1.5920815827538398e-22, 5.73772134432466e-23, 2.9958649153338842e-22, 5.941836087032279e-23, 3.539769549581197e-14, 8.78889377324923e-27, 6.002128572490318e-26, 1.9035037522590554e-17, 1.8238075109924144e-19, 1.3106140758427197e-19, 9.819302520768062e-14, 6.476376733943861e-23, 2.0171763104256967e-23, 2.525729488075383e-20, 1.2268433329040168e-23, 5.237520465125829e-18, 8.652094204473433e-23, 3.3352913869112003e-23, 1.0650424285262447e-21, 2.072784234206483e-12]",6.156514684361689e-14,36
chinese vessel wait better weather visibility launching evacuation tuesday morning conditions yet suitable rain heavy winds clouds,"[3.8497042556623035e-24, 3.917295364656139e-21, 2.4820085174423644e-21, 1.457202188490586e-22, 6.951566102942283e-20, 6.629067729136868e-23, 8.341254811928836e-18, 1.4189602330018924e-18, 3.307509438872213e-18, 1.422557796721845e-23, 1.1605181171665326e-15, 5.2454564589331764e-20, 2.569073173961206e-22, 3.002196648116175e-20, 3.9579303695261503e-22, 3.415301068084835e-23, 1.9590773168912725e-14]",1.2214422540587404e-15,17
going flying today possibly even tomorrow said chris climate scientist university new south wales leader,"[4.432815945758784e-28, 7.443119499352814e-20, 2.9498580538688236e-20, 1.6277050355808809e-19, 3.7840228780862673e-22, 3.255169687848537e-17, 2.5262781014580448e-26, 7.343695240709111e-26, 6.08176431440147e-28, 1.2106587052599335e-20, 1.4056367622016324e-21, 3.2191734747836287e-22, 1.5021293756526664e-13, 1.4567815801722378e-30, 3.252865153287806e-26]",1.0016384678339997e-14,15
australian icebreaker aurora australis arrived edge sea ice surrounding c nautical miles away c early hours december local time made several attempts cut ice next day thwarted time tuesday morning captain confirmed vessel would move join xue long unsuccessfully tried break ice friday last week co ordinate air evacuation,"[1.1239700747155202e-25, 2.769324539527605e-27, 8.70253448077622e-26, 4.727015268612277e-22, 2.32989898484061e-19, 8.450281653950972e-24, 5.829784238207961e-23, 5.627547191189046e-26, 5.95283905697691e-10, 1.660372406920433e-18, 5.556124509049434e-20, 1.437316371695532e-24, 1.3067785139528419e-23, 9.94771069227764e-15, 3.336325238014971e-18, 2.548488002329952e-22, 1.5658259111865251e-16, 1.2422207196751364e-24, 9.440797876704752e-30, 7.013245319838598e-11, 4.808787594766158e-16, 2.71073193099645e-19, 1.2067791151734928e-17, 1.0371158020692607e-25, 1.1332835485601511e-10, 1.3099928727721254e-17, 1.2256461937968069e-23, 1.6507030701083968e-13, 6.380963537565113e-25, 2.088705127091944e-23, 2.884295845929064e-20, 1.5283003376000147e-22, 2.8916421307491106e-16, 1.855410290856822e-15, 1.0134982962471156e-12, 6.22726521820855e-24, 1.1204934155736008e-15, 1.9084445407180073e-17, 7.301470879764663e-28, 1.3593981234577742e-20, 2.2230369278638206e-18, 3.9410639135927634e-29, 1.1316944952746726e-23, 9.731257719719204e-26, 7.335160788400195e-24, 9.529363408598487e-19, 1.4730205212799254e-24, 3.765743609293432e-26, 1.9204161270370425e-17]",1.591708581280397e-11,49
members picked ice next dropped similar landing pad next aurora australis chinese helicopter used heavy land australian vessel deck aurora australis sail nearest australian antarctic base casey heading back australia late january,"[8.938597690539289e-29, 8.192659879507151e-24, 3.1502021774043763e-24, 6.11939111588831e-17, 2.8963310247149277e-22, 8.911514951242465e-25, 1.1609912405859605e-18, 9.497686627077043e-31, 9.491688264729514e-22, 1.5188847229573522e-21, 9.061575326080114e-21, 8.147811308065015e-18, 1.4212465204673742e-21, 6.220477803703085e-19, 8.972076313130991e-29, 8.424651379684084e-31, 1.7403873367992734e-26, 6.048678254615756e-20, 1.6147274389641773e-15, 9.91133854796784e-29, 1.5622525798726504e-19, 2.772101657469204e-27, 8.481711420886312e-24, 1.9109525940765177e-19, 3.3692912696757486e-31, 6.2143631530726265e-30, 4.195428299029128e-23, 1.2640858419978492e-19, 5.425574857864048e-19, 2.2749556461195776e-18, 4.199565695974345e-23, 7.593136644880412e-17]",5.5160895034736206e-17,32
said expedition team disappointed unable break free ice help icebreakers get home steam,"[4.5921075996097155e-21, 9.40134694989479e-17, 4.126730644783356e-23, 1.3891321206707885e-24, 5.11712234045848e-09, 2.2777398708309742e-21, 7.104796746646215e-15, 7.148580478647636e-20, 9.17251088346448e-20, 3.26911152627456e-28, 9.444016154895076e-24, 3.691534731986742e-24, 7.251768752920595e-23]",3.9362534918760806e-10,13
unfortunate c massive breakout thick old ice side glacier swept sea said way many icebreakers get,"[3.0316675801467895e-28, 2.237480368769655e-24, 1.3577710218763704e-24, 7.659771745219938e-29, 7.657669372687751e-28, 1.0060619489650397e-23, 6.296550668497294e-26, 8.919924891848828e-26, 4.735244884140478e-27, 1.1582317404352797e-28, 7.391225511992507e-25, 2.7639787257430694e-13, 5.374351282522657e-16, 3.021395790687367e-14, 1.0705068892069574e-20, 8.56053753851391e-21]",1.9196830305599526e-14,16
russian crew given extra provisions remain board members evacuated remain position break ice c either winds change blow ice apart stronger icebreaking vessels come help,"[3.0541966528791945e-23, 2.4022860442363777e-23, 1.0615892845063668e-20, 9.82530857569531e-20, 2.6808506095197968e-15, 8.686238672097844e-23, 2.9447104249698507e-21, 5.044221907501904e-19, 4.458561398318572e-17, 1.274319846237092e-19, 2.3057719795829843e-29, 2.130885649226665e-19, 1.9768848407693912e-20, 1.4436201773960043e-13, 2.2333260864873976e-20, 7.112383059939957e-23, 5.423331298806802e-21, 1.540400608523267e-22, 3.7126440901637106e-20, 1.322422229202953e-27, 4.733148980997459e-28, 1.8658758709722563e-22, 8.50865245271203e-20, 1.2072594463628401e-18, 5.163833256956277e-19]",5.883612186155653e-15,25
american icebreaker polar star days away even bigger russian icebreaker days away either could called upon help required,"[8.239338237113024e-16, 2.2557942226697762e-20, 1.6675068956248092e-20, 1.9620111076928022e-22, 6.578066110374943e-19, 1.983202207383069e-18, 1.3196959887878124e-21, 1.1298397580987179e-17, 3.3703560719652603e-23, 2.809151127935424e-19, 2.0301927450088388e-17, 7.946126217284144e-19, 1.0421347353287092e-26, 2.2893530409663227e-17, 2.507715304325621e-17, 1.7823831265164556e-16, 3.8799113637907754e-27, 6.227790849742852e-22]",6.030561593361751e-17,18
also responded speculation climate taken social media sites recent days attack scientific consensus climate change pointing apparent incongruity much sea ice around middle antarctic summer,"[2.2040145330387424e-15, 5.409062439822958e-28, 3.7102911545174256e-24, 2.9977717295820257e-22, 4.561255147812858e-20, 3.476766572897641e-28, 3.287384541604145e-21, 4.247205638907667e-20, 1.493464867750604e-18, 3.885733802708594e-25, 5.134877607390261e-25, 2.5793360570964224e-28, 7.820722760965407e-24, 2.0402492866976624e-27, 4.79729893148723e-26, 4.153022376243751e-25, 3.6601336501743406e-23, 4.07031835177517e-25, 8.589499025539533e-25, 1.0631674369022498e-23, 1.1458390900293243e-21, 7.649751300577135e-20, 6.453700722849318e-19, 7.95430507074055e-27, 1.0473819680046238e-21]",8.825295167555629e-17,25
misconception c trapped new ice created cold said old thick ice attached another part continent broken south easterly winds pushed coast pinned us,"[2.8206831012537917e-21, 1.6366588450765225e-18, 1.2793361649002322e-24, 3.0803438028289844e-13, 4.462346481236036e-19, 8.728586131711796e-19, 1.1234479316210787e-17, 9.076360148717724e-26, 1.8080768280336838e-14, 3.2602720785908795e-24, 1.450751347590892e-19, 2.7314852435184637e-23, 1.409711003912e-22, 1.6041522258865693e-19, 1.203826232639546e-22, 9.117167843136645e-26, 2.1724137800895717e-22, 4.8117586017412305e-23, 6.909334191856966e-26, 1.6844564866785927e-25, 2.7417173702576015e-25, 1.2081177817641316e-18, 1.3624433191888277e-28]",1.4179602425336565e-14,23
