clean_document_sentences,reader_attention_of_each_word,average_reader_attention,sentence_length
place fusion entre deux clubs tout oppose si n est longue belle histoire lie tous deux rugby français tout fait richesse identité socle lequel s est bâti depuis fin siècle diversité hommes aventures valeurs transmettent génération place fusion personne n a vu venir car jacky thomas l ont décidé seuls peu importe finalement dégâts collatéraux qu elle entraînera chacune structures professionnelles clubs joueurs staffs terme l ensemble licenciés passionnés,"[2.5155108203575042634e-554, 1.5873668568784810835e-533, 2.6602501294557626762e-556, 3.360356990605017207e-564, 2.9731403657894111206e-573, 2.9514077430545125566e-488, 6.303137480981991023e-598, 1.2936349298825556274e-605, 2.0679834339189073718e-630, 5.293660905992460941e-492, 8.953171546150325424e-552, 3.579163956884744279e-529, 9.0633432314841663437e-656, 4.036117194239076196e-573, 2.6035164422592345606e-538, 5.2417138740416901304e-547, 2.0767349873250811674e-503, 7.662084538968688571e-690, 4.4736077010864556086e-492, 1.0, 3.410895961192686971e-490, 2.3514943343048770767e-575, 9.655396034956412715e-497, 9.373826252438711903e-583, 2.337680268583270601e-545, 1.4174700592653756103e-581, 2.3720326503122664839e-518, 4.7439033333062327093e-486, 2.568713531716769281e-580, 9.934535196563577028e-448, 9.77206377820029649e-555, 4.4438419822582454393e-653, 1.3369270890168607648e-635, 1.8245768052110978559e-425, 2.9159053016005817445e-461, 6.53281548927644925e-597, 5.8922385763199449306e-587, 8.2293622632776734613e-572, 1.0941196832636611699e-570, 8.510801884127615114e-428, 1.3666273721379000935e-482, 3.4396459754753043168e-479, 8.442192283363905125e-570, 1.11255166780643499e-618, 1.7248477144601066285e-444, 1.978163683239958891e-484, 1.9201272843609510394e-638, 1.726218545121579387e-527, 1.0844795141987678723e-674, 2.6762344328913128182e-612, 3.3289496528656880601e-686, 1.855148857569197404e-596, 1.3786559321568039541e-587, 1.1167359064546279253e-605, 4.9164636507820639813e-478, 2.165878078539446878e-484, 3.3704191914049554404e-499, 5.389064342146462579e-613, 1.3901540463572201015e-622, 1.2829277887511785424e-483, 7.7816546956803727516e-474, 3.0679344678517077212e-493, 1.3370215493373603143e-502, 4.296742062966643198e-463, 1.13495973981373016705e-529, 3.990725558513742449e-509, 2.8848474661740275994e-561, 2.119877499684688882e-547, 3.5008426464772603398e-517]",0.014492753623188406,69
l intérêt général n a place cette histoire,"[9.1369245579223295366e-393, 1.7088333787011055284e-575, 6.414325105897493639e-527, 3.1159599704459601074e-529, 1.1111160030366911959e-607, 2.9703334382176670834e-577, 6.5608370111039522226e-653, 4.9822157998666136898e-487]",0.0,8
car cette fusion n est finalement résultat d intérêts parfaitement personnels deux hommes,"[1.0955569307735713664e-590, 3.052611220596389718e-644, 1.3563376112389592432e-86, 7.496889358621713638e-566, 2.1729852538040919268e-522, 6.930289383623555337e-554, 4.8557849334603737088e-587, 3.0141968216557924391e-582, 3.4722520262903678344e-467, 5.7643967458723821553e-582, 4.1822183737877659956e-652, 2.2245310424224333948e-451, 2.8903189620794366609e-456]",1.0433366240299687e-87,13
l un veut développer club l autre veut s en débarrasser,"[1.1725787777032354236e-576, 1.4226418028371197965e-526, 1.05640760566208729385e-476, 4.5938682718704433667e-657, 1.7376547092011771523e-495, 1.79618039553541118e-570, 3.1115393593264354827e-597, 6.0989227327133391996e-544, 2.5716356959726203392e-638, 4.4761298208402846863e-603, 2.4669845407118309481e-644]",0.0,11
l un veut pouvoir assumer ambitieux projet l arena l autre sous pression familiale souhaite désengager financièrement,"[4.9750969398099751797e-510, 2.0181546373963334777e-643, 4.120862562345698331e-627, 5.888522207741198867e-494, 8.23625396996694428e-517, 2.20791739745790347e-516, 5.100342183671644887e-615, 2.2203070961561939486e-572, 5.7385908216134992573e-527, 4.3095406036977375835e-482, 4.657703641343306331e-550, 1.7917564899801831268e-637, 4.9652490393972531662e-644, 2.2184398257497114858e-593, 6.189782744220122781e-539, 1.1727512318490855551e-623, 1.9859613797597007996e-508]",0.0,17
car s il a perdant cette fumeuse histoire fusion express c est bien stade français lequel rappelons déjà absorbé casg a quelques autre perdant ville paris bien évidemment a déboursé millions d euros rénovation stade entre n a rien vu venir,"[1.1249961137072746641e-659, 2.6768495889802967868e-586, 2.82167980714514167e-630, 8.2467315984655529456e-707, 3.323981865547006041e-645, 1.9907792775202954895e-553, 2.2491766995397393169e-650, 7.8990399064308624755e-634, 8.791673955429004127e-583, 9.693014729052623165e-614, 1.2477635640150351702e-638, 2.054833885958319255e-617, 4.706951239413843426e-564, 1.1123958197974636725e-624, 4.4534317659166589687e-636, 6.3652669510395283026e-661, 3.3016329227520040912e-600, 2.830682604381093713e-581, 2.8349022217185376004e-658, 5.6346208435478491733e-694, 9.621904919541353977e-643, 2.0849227611021862376e-596, 4.7304300200994012586e-611, 1.4750932645611886713e-649, 3.4781028625534925975e-549, 1.7664078170631257595e-726, 6.184803996921090619e-338, 8.970600613081800774e-598, 2.5092383344838957666e-681, 2.7798378385611465502e-620, 2.2056590090636537885e-674, 4.1613005377458910077e-664, 3.766124043656283574e-704, 1.9218933748412356283e-632, 2.91856598274332761e-712, 1.8646159852797901159e-674, 2.5351409021271136503e-581, 2.84311607115628831e-602, 1.7207090393883649121e-687, 3.5633315589041859869e-652, 1.3954560326276305294e-585]",0.0,41
sans parler généreuse subvention annuelle,"[3.034126572334164548e-550, 3.3129242126018028557e-629, 3.4141127102807880905e-605, 6.948117065290850828e-642, 8.014605764069672332e-621]",0.0,5
collectivité s imposait fait comme partenaire incontournable cette discussion,"[4.9312570158379664357e-645, 1.5973107663576005165e-613, 1.5675434365317760575e-620, 2.4211466478984801291e-564, 1.7662520690325592606e-715, 2.8265945556767607107e-599, 4.694154204623373032e-611, 9.1239444371112024976e-658, 2.8182366475926516508e-664]",0.0,9
quel manque respect,"[1.5666013514350957428e-635, 3.917892353915978627e-643, 8.781522834335162151e-498]",0.0,3
quelle insulte l argent public manquerait plus monsieur savare rembourse cette jacky lorenzetti thomas savare imposent ainsi propre vision rugby capitale,"[3.240684924615451874e-550, 4.265766698337946819e-687, 2.5403193012185486547e-698, 6.7086465040153436844e-624, 6.6146127636940305065e-562, 2.9175353561100652507e-565, 9.4207890792750814235e-616, 6.204441250017927962e-595, 5.9705355486774366058e-587, 6.8820883554293140704e-644, 1.8439788005840301898e-646, 1.618569947625349031e-669, 6.743606402193548667e-593, 2.502476731630121795e-566, 2.1893487363859919817e-588, 1.0353169904931877171e-665, 1.7671732324673762146e-581, 3.6084670515549796127e-705, 1.03470498164668870115e-637, 2.1037879872523133596e-737, 1.326089699500825879e-541]",0.0,21
si peut parler encore vision car part sauver stade français désengagement financier président n y vois aucune autre bonne raison,"[7.35009663227834046e-656, 1.2136356055516893213e-638, 1.9703363676321073554e-656, 2.4823320230496492888e-647, 4.647601697121885573e-686, 8.067136237980768233e-691, 1.1388690723364609339e-672, 1.7137878688104406622e-254, 7.386563037853086164e-578, 8.9144961137475237294e-629, 7.733394862570024137e-597, 5.443124256813566777e-624, 6.9901683261019558907e-619, 1.5889599142138173263e-549, 6.5312447707089416545e-592, 2.090410739476880349e-683, 3.7966889749240293861e-644, 5.300596531808734628e-541, 2.0024683123171469725e-606, 5.4388200179384713875e-668]",8.568939344052203e-256,20
si projet d une d élite unique paris peut toujours discuter cadre d un championnat plus resserré encore n était d en décider surtout cette façon,"[1.854668070274483931e-599, 3.596639596917849907e-689, 1.7113318926449722913e-601, 2.2964427252638176142e-642, 1.7107894319597662682e-602, 3.535252660158389537e-621, 7.346250544502808865e-651, 1.1439194989881538972e-652, 5.5123043030483551695e-641, 2.6217771816149740925e-668, 2.6322177775855481789e-659, 5.3763129477598114033e-699, 4.6007985374463934804e-633, 4.8779178783536867074e-604, 2.075298541041367071e-683, 2.5569800092355120612e-718, 1.1397833938143043638e-620, 2.2721694942078590573e-520, 7.0169351491381254286e-628, 1.176695347540720739e-625, 1.5464999144455126213e-649, 3.7988026975150808326e-651, 9.336537831973823457e-605, 9.502686348055536423e-555, 1.006916567820811921e-736, 6.0471619681995759746e-618]",0.0,26
alors championnat doit encore livrer qualifiés relégués,"[2.4044628527428038804e-638, 3.4522606095671844224e-655, 6.775805917157468893e-707, 7.61273793795906342e-657, 4.466286787134149225e-663, 2.2177243174676287633e-627, 6.6504475074906502604e-571]",0.0,7
savez top meilleur championnat clubs monde,"[4.1639012212759404264e-617, 1.5018908762960572155e-659, 1.8969951878102753879e-687, 1.2868094348384938992e-606, 2.5862538419586291466e-611, 2.132916996359018483e-589]",0.0,6
qu en pensent joueurs stade français aujourd hui,"[6.3917420438080527948e-593, 6.846342628408362016e-620, 7.584477525366487838e-593, 5.262107599012356003e-690, 3.574606596183483633e-655, 4.2699059392014719085e-613, 6.4273802987585091015e-643, 9.685623051534523368e-746]",0.0,8
lamentable fond forme,"[4.721328486000590046e-628, 1.1752960596938300961e-609, 4.030435616771110049e-591]",0.0,3
js,[2.2854488190902052276e-697],0.0,1
